id_obs,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
414,4040830000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2088361,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.35,-0.3,707,,,,,,2017-10-24,24,10,2017,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2088361,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.556Z,,GEODETIC_DATUM_ASSUMED_WGS84
415,4040910000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2135853,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.52,-0.24,707,,,,,,2018-05-08,8,5,2018,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2135853,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:47.737Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
416,4040900000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2136149,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.87,-0.75,707,,,,,,2018-07-30,30,7,2018,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2136149,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.408Z,,GEODETIC_DATUM_ASSUMED_WGS84
417,4040840000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2077219,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.68,0.14,707,,,,,,2017-07-20,20,7,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2077219,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.269Z,,GEODETIC_DATUM_ASSUMED_WGS84
418,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1723449,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.07,-0.58,707,,,,,,2013-07-17,17,7,2013,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1723449,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:13.572Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
419,4040840000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2136906,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.88,-0.73,707,,,,,,2018-07-30,30,7,2018,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2136906,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:47.739Z,,GEODETIC_DATUM_ASSUMED_WGS84
420,4040870000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2099824,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Leucoraja,Leucoraja circularis,,SPECIES,"Leucoraja circularis (Couch, 1838)","Leucoraja circularis (Couch, 1838)","(Couch, 1838)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.89,0.07,707,,,,,,2018-05-21,21,5,2018,2419863,2419863,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2099824,,Formentor primero,,CC_BY_NC_4_0,,Formentor primero,,native,2026-03-03T21:34:05.292Z,,GEODETIC_DATUM_ASSUMED_WGS84
421,4040850000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2085689,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.65,0.09,707,,,,,,2017-07-21,21,7,2017,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2085689,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.281Z,,GEODETIC_DATUM_ASSUMED_WGS84
422,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1719709,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.85,0.15,707,,,,,,2013-08-22,22,8,2013,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1719709,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.036Z,,GEODETIC_DATUM_ASSUMED_WGS84
423,4040990000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278147,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.88,0.15,707,,,,,,2019-06,,6,2019,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278147,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.876Z,,GEODETIC_DATUM_ASSUMED_WGS84
424,4040520000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2085676,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.65,0.09,707,,,,,,2017-07-21,21,7,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2085676,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.887Z,,GEODETIC_DATUM_ASSUMED_WGS84
425,4040850000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2088082,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.34,-0.29,707,,,,,,2017-10-24,24,10,2017,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2088082,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.284Z,,GEODETIC_DATUM_ASSUMED_WGS84
426,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1719880,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.87,0.06,707,,,,,,2013-08-22,22,8,2013,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1719880,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.037Z,,GEODETIC_DATUM_ASSUMED_WGS84
427,4041020000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278309,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.86,0.14,707,,,,,,2019-06,,6,2019,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278309,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.877Z,,GEODETIC_DATUM_ASSUMED_WGS84
428,4040460000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2003772,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.51,-0.13,707,,,,,,2016-10-06,6,10,2016,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2003772,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:54.962Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
429,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1753219,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Alicante/Alacant,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.56,-0.06,707,,,,,,2014-07-29,29,7,2014,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1753219,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.674Z,,GEODETIC_DATUM_ASSUMED_WGS84
430,4040850000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2088406,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.35,-0.3,707,,,,,,2017-10-24,24,10,2017,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2088406,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.286Z,,GEODETIC_DATUM_ASSUMED_WGS84
431,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1721274,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.14,-0.22,707,,,,,,2013-07-22,22,7,2013,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1721274,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.043Z,,GEODETIC_DATUM_ASSUMED_WGS84
432,4040580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2146603,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.59,-0.01,707,,,,,,2018-06-27,27,6,2018,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2146603,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.425Z,,GEODETIC_DATUM_ASSUMED_WGS84
433,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1722822,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.98,-0.65,707,,,,,,2013-07-17,17,7,2013,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1722822,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.050Z,,GEODETIC_DATUM_ASSUMED_WGS84
434,4040880000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2102897,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.85,0.19,707,,,,,,2018-05-23,23,5,2018,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2102897,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:36.607Z,,GEODETIC_DATUM_ASSUMED_WGS84
435,4040530000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2087619,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.33,-0.28,707,,,,,,2017-10-24,24,10,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2087619,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.772Z,,GEODETIC_DATUM_ASSUMED_WGS84
436,4040460000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2005554,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.68,0.14,707,,,,,,2016-10-07,7,10,2016,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2005554,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:54.964Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
437,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2076267,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.65,0.08,707,,,,,,2017-07-21,21,7,2017,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2076267,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:36.496Z,,GEODETIC_DATUM_ASSUMED_WGS84
438,4040530000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2088348,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.35,-0.3,707,,,,,,2017-10-24,24,10,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2088348,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.775Z,,GEODETIC_DATUM_ASSUMED_WGS84
439,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1724604,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.9,0.13,707,,,,,,2013-08-07,7,8,2013,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1724604,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.055Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
440,4040530000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2088843,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.37,-0.3,707,,,,,,2017-10-24,24,10,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2088843,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.777Z,,GEODETIC_DATUM_ASSUMED_WGS84
441,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2076311,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.65,0.08,707,,,,,,2017-07-21,21,7,2017,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2076311,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:36.496Z,,GEODETIC_DATUM_ASSUMED_WGS84
442,4040520000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2083847,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.65,0.1,707,,,,,,2017-07-21,21,7,2017,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2083847,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.157Z,,GEODETIC_DATUM_ASSUMED_WGS84
443,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853184,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,El Mascarat,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.63,0.03,707,,,,,,2015-06-17,17,6,2015,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853184,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.976Z,,GEODETIC_DATUM_ASSUMED_WGS84
444,4041080000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2138035,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.9,-0.73,707,,,,,,2018-06-20,20,6,2018,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2138035,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.335Z,,GEODETIC_DATUM_ASSUMED_WGS84
445,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853346,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,Illot de Benidorm,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.5,-0.14,707,,,,,,2015-06-17,17,6,2015,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853346,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.977Z,,GEODETIC_DATUM_ASSUMED_WGS84
446,4040460000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2006717,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.64,0.04,707,,,,,,2016-10-05,5,10,2016,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2006717,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.638Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
447,4041030000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278258,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.87,0.02,707,,,,,,2019-06,,6,2019,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278258,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:06.137Z,,GEODETIC_DATUM_ASSUMED_WGS84
448,4041080000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2140988,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.13,-0.58,707,,,,,,2018-06-19,19,6,2018,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2140988,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.353Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
449,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1725289,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.16,-0.15,707,,,,,,2013-07-22,22,7,2013,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1725289,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.058Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
