id_obs,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1897,5059110000,01f868e3-be61-436a-a94a-07e7c9e63796,4_484_8-7-2018_flesh,Animalia,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Cylista,Cylista troglodytes,,SPECIES,"Cylista troglodytes (Price, 1847)",Cylista troglodytes,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2018-07-08,8,7,2018,5184338,5184338,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.097Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1898,5059510000,01f868e3-be61-436a-a94a-07e7c9e63796,7_120_11-8-2014_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.45,4.56,,,,,0,1,2014-08-11,11,8,2014,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.937Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
1899,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,4_550_9-4-2012_flesh,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Ectopleura,Ectopleura larynx,,SPECIES,"Ectopleura larynx (Ellis & Solander, 1786)",Ectopleura larynx,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2012-04-09,9,4,2012,2265665,2265665,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.043Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1900,5059120000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_17-4-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2016-04-17,17,4,2016,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.105Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1901,5058850000,01f868e3-be61-436a-a94a-07e7c9e63796,15_61_1-6-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.31,4.48,997,,,,0,1,2016-06-01,1,6,2016,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:36.683Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1902,5059090000,01f868e3-be61-436a-a94a-07e7c9e63796,4_160_7-3-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2020-03-07,7,3,2020,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.001Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1903,5059630000,01f868e3-be61-436a-a94a-07e7c9e63796,1_550_17-10-2015_flesh,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Ectopleura,Ectopleura larynx,,SPECIES,"Ectopleura larynx (Ellis & Solander, 1786)",Ectopleura larynx,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2015-10-17,17,10,2015,2265665,2265665,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.597Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1904,5059550000,01f868e3-be61-436a-a94a-07e7c9e63796,8_550_23-9-2011_flesh,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Ectopleura,Ectopleura larynx,,SPECIES,"Ectopleura larynx (Ellis & Solander, 1786)",Ectopleura larynx,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.72,4.64,470,,,,0,1,2011-09-23,23,9,2011,2265665,2265665,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.829Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1905,5059090000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_1-9-2013_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2013-09-01,1,9,2013,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.080Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1906,5058850000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_1-8-2015_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2015-08-01,1,8,2015,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.299Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1907,5059080000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_26-9-2010_dead,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2010-09-26,26,9,2010,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:36.911Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1908,5059560000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_20-11-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2020-11-20,20,11,2020,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.938Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1909,5058850000,01f868e3-be61-436a-a94a-07e7c9e63796,8_61_2-7-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.72,4.64,470,,,,0,1,2020-07-02,2,7,2020,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.314Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1910,5059390000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_29-9-2013_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2013-09-29,29,9,2013,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.419Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1911,5058810000,01f868e3-be61-436a-a94a-07e7c9e63796,6_61_4-6-2018_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,51.76,3.85,,,,,0,1,2018-06-04,4,6,2018,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.837Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
1912,5058860000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_6-9-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2020-09-06,6,9,2020,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.315Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1913,5059110000,01f868e3-be61-436a-a94a-07e7c9e63796,4_478_21-8-2010_dead,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2010-08-21,21,8,2010,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.042Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1914,5059630000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_25-11-2019_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2019-11-25,25,11,2019,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.501Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1915,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,5_120_12-9-2011_dead,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2011-09-12,12,9,2011,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.119Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1916,5059160000,01f868e3-be61-436a-a94a-07e7c9e63796,5_478_21-8-2010_dead,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2010-08-21,21,8,2010,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.175Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1917,5059440000,01f868e3-be61-436a-a94a-07e7c9e63796,5_160_19-7-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2016-07-19,19,7,2016,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.812Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1918,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,4_478_7-3-2021_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2021-03-07,7,3,2021,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:36.970Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1919,5059510000,01f868e3-be61-436a-a94a-07e7c9e63796,7_120_19-8-2019_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.45,4.56,,,,,0,1,2019-08-19,19,8,2019,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.386Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
1920,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,4_478_9-9-2018_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2018-09-09,9,9,2018,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:36.970Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1921,5059350000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_24-8-2017_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2017-08-24,24,8,2017,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.912Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1922,5059510000,01f868e3-be61-436a-a94a-07e7c9e63796,7_160_30-6-2019_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.45,4.56,,,,,0,1,2019-06-30,30,6,2019,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.926Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
1923,5059080000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_8-7-2018_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2018-07-08,8,7,2018,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.058Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1924,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_21-4-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2020-04-21,21,4,2020,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:36.977Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1925,5059440000,01f868e3-be61-436a-a94a-07e7c9e63796,5_160_14-8-2013_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2013-08-14,14,8,2013,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.917Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1926,5059080000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_9-6-2021_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2021-06-09,9,6,2021,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:36.975Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1927,5059530000,01f868e3-be61-436a-a94a-07e7c9e63796,7_478_11-8-2014_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.45,4.56,,,,,0,1,2014-08-11,11,8,2014,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.928Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
1928,5059120000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_23-7-2021_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2021-07-23,23,7,2021,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.061Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1929,5059340000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_3-10-2017_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2017-10-03,3,10,2017,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.348Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1930,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_19-4-2019_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2019-04-19,19,4,2019,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.150Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1931,5059530000,01f868e3-be61-436a-a94a-07e7c9e63796,7_550_24-6-2011_flesh,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Ectopleura,Ectopleura larynx,,SPECIES,"Ectopleura larynx (Ellis & Solander, 1786)",Ectopleura larynx,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.45,4.56,,,,,0,1,2011-06-24,24,6,2011,2265665,2265665,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.928Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
1932,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,5_120_5-8-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2016-08-05,5,8,2016,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.001Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1933,5059090000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_7-3-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2020-03-07,7,3,2020,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.095Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
